# RESUMO DA CATEGORIA
categoria,preco_medio,preco_desvio_padrao,total_unidades_vendidas,receita_total
Brinquedos,273.40028969198323,141.5778367107686,1785,493661.65799392376

# DADOS DETALHADOS
produto_id,categoria,preco,quantidade,data_venda,receita
PROD_0001,Brinquedos,302.4565773937786,19,2024-01-01 08:46:07.567567567,5746.674970481794
PROD_0010,Brinquedos,307.6969774317048,9,2024-01-04 15:41:15.675675675,2769.2727968853433
PROD_0021,Brinquedos,200.45187194784617,18,2024-01-08 16:08:38.918918918,3608.1336950612313
PROD_0022,Brinquedos,297.50807117528564,13,2024-01-09 00:54:46.486486486,3867.6049252787134
PROD_0031,Brinquedos,367.5070273856514,8,2024-01-12 07:49:54.594594594,2940.056219085211
PROD_0033,Brinquedos,486.1389267406609,3,2024-01-13 01:22:09.729729729,1458.4167802219827
PROD_0039,Brinquedos,132.15319228294874,13,2024-01-15 05:58:55.135135135,1717.9914996783336
PROD_0057,Brinquedos,249.83185253600587,6,2024-01-21 19:49:11.351351351,1498.9911152160353
PROD_0059,Brinquedos,319.82985699085395,6,2024-01-22 13:21:26.486486486,1918.9791419451237
PROD_0062,Brinquedos,430.5958143587228,4,2024-01-23 15:39:49.189189189,1722.3832574348912
PROD_0071,Brinquedos,451.2048480100319,9,2024-01-26 22:34:57.297297297,4060.8436320902874
PROD_0078,Brinquedos,119.89196163567428,1,2024-01-29 11:57:50.270270270,119.89196163567428
PROD_0083,Brinquedos,248.503654950133,8,2024-01-31 07:48:28.108108108,1988.029239601064
PROD_0086,Brinquedos,122.79078143836207,16,2024-02-01 10:06:50.810810810,1964.6525030137932
PROD_0089,Brinquedos,442.91207091046687,9,2024-02-02 12:25:13.513513513,3986.2086381942017
PROD_0090,Brinquedos,464.8760956679855,17,2024-02-02 21:11:21.081081081,7902.893626355753
PROD_0091,Brinquedos,290.4233098937108,1,2024-02-03 05:57:28.648648648,290.4233098937108
PROD_0098,Brinquedos,155.28997038742125,3,2024-02-05 19:20:21.621621621,465.86991116226375
PROD_0101,Brinquedos,105.1942372209007,8,2024-02-06 21:38:44.324324324,841.5538977672056
PROD_0107,Brinquedos,143.05602875167352,12,2024-02-09 02:15:29.729729729,1716.6723450200823
PROD_0108,Brinquedos,234.059929190727,6,2024-02-09 11:01:37.297297297,1404.359575144362
PROD_0109,Brinquedos,105.24621665748778,15,2024-02-09 19:47:44.864864864,1578.6932498623166
PROD_0111,Brinquedos,485.0730648859379,10,2024-02-10 13:20:00.000000000,4850.7306488593795
PROD_0118,Brinquedos,371.56948918092655,5,2024-02-13 02:42:52.972972973,1857.8474459046329
PROD_0119,Brinquedos,215.60403058961705,12,2024-02-13 11:29:00.540540540,2587.2483670754045
PROD_0124,Brinquedos,242.0011676824772,1,2024-02-15 07:19:38.378378378,242.0011676824772
PROD_0125,Brinquedos,205.26731985471295,10,2024-02-15 16:05:45.945945946,2052.6731985471297
PROD_0126,Brinquedos,444.4733897760433,10,2024-02-16 00:51:53.513513513,4444.733897760433
PROD_0128,Brinquedos,345.14224700508913,16,2024-02-16 18:24:08.648648648,5522.275952081426
PROD_0132,Brinquedos,316.7104383497707,1,2024-02-18 05:28:38.918918919,316.7104383497707
PROD_0137,Brinquedos,423.9889023750328,2,2024-02-20 01:19:16.756756756,847.9778047500656
PROD_0154,Brinquedos,397.87373142566577,7,2024-02-26 06:23:25.405405405,2785.11611997966
PROD_0155,Brinquedos,466.1552617867734,7,2024-02-26 15:09:32.972972973,3263.086832507414
PROD_0160,Brinquedos,119.06244460980496,9,2024-02-28 11:00:10.810810811,1071.5620014882445
PROD_0162,Brinquedos,261.5298226592725,6,2024-02-29 04:32:25.945945946,1569.178935955635
PROD_0170,Brinquedos,413.16727241957966,7,2024-03-03 02:41:26.486486486,2892.1709069370577
PROD_0173,Brinquedos,481.9790443258996,12,2024-03-04 04:59:49.189189189,5783.7485319107955
PROD_0174,Brinquedos,485.2406250867432,15,2024-03-04 13:45:56.756756757,7278.609376301148
PROD_0175,Brinquedos,31.266383816104653,11,2024-03-04 22:32:04.324324324,343.9302219771512
PROD_0193,Brinquedos,41.12079649910066,9,2024-03-11 12:22:20.540540540,370.08716849190597
PROD_0197,Brinquedos,472.93520764238974,10,2024-03-12 23:26:50.810810811,4729.352076423897
PROD_0200,Brinquedos,307.02557088093124,1,2024-03-14 01:45:13.513513513,307.02557088093124
PROD_0206,Brinquedos,313.9516801631977,2,2024-03-16 06:21:58.918918919,627.9033603263954
PROD_0217,Brinquedos,112.47408762847196,11,2024-03-20 06:49:22.162162162,1237.2149639131917
